time (in seconds),queue density
79.5314,0.908228
79.598,0.908279
79.6646,0.908616
79.7312,0.908516
79.7978,0.908268
79.8644,0.908214
79.931,0.908429
79.9976,0.90838
80.0642,0.908271
80.1308,0.908522
80.1975,0.908262
80.2641,0.907689
80.3307,0.907784
80.3973,0.907806
80.4639,0.907569
80.5305,0.907526
80.5971,0.909749
80.6637,0.909415
80.7303,0.909103
80.7969,0.909226
80.8635,0.908851
80.9302,0.908712
80.9968,0.908606
81.0634,0.908358
81.13,0.908688
81.1966,0.908717
81.2632,0.908579
81.3298,0.908618
81.3964,0.908404
81.463,0.908481
81.5296,0.908474
81.5962,0.908359
81.6629,0.908287
81.7295,0.908313
81.7961,0.90836
81.8627,0.908489
81.9293,0.908332
81.9959,0.908238
82.0625,0.907931
82.1291,0.908029
82.1957,0.907718
82.2623,0.908138
82.3289,0.907663
82.3956,0.907737
82.4622,0.907615
82.5288,0.907444
82.5954,0.907356
82.662,0.907507
82.7286,0.907362
82.7952,0.907655
82.8618,0.908481
82.9284,0.908568
82.995,0.908751
83.0616,0.908546
83.1283,0.908715
83.1949,0.908409
83.2615,0.908185
83.3281,0.907604
83.3947,0.907637
83.4613,0.90745
83.5279,0.907869
83.5945,0.907772
83.6611,0.907466
83.7277,0.907135
83.7943,0.906956
83.861,0.906879
83.9276,0.904914
83.9942,0.905071
84.0608,0.905304
84.1274,0.905136
84.194,0.905042
84.2606,0.904654
84.3272,0.904657
84.3938,0.905043
84.4604,0.904555
84.527,0.904851
84.5937,0.905077
84.6603,0.905215
84.7269,0.905652
84.7935,0.906075
84.8601,0.905885
84.9267,0.90619
84.9933,0.906342
85.0599,0.906541
85.1265,0.906711
85.1931,0.906899
85.2598,0.907029
85.3264,0.906989
85.393,0.907395
85.4596,0.907351
85.5262,0.906798
85.5928,0.908308
85.6594,0.907962
85.726,0.907766
85.7926,0.907579
85.8592,0.907769
85.9258,0.908038
85.9925,0.907836
86.0591,0.907817
86.1257,0.908209
86.1923,0.908272
86.2589,0.908423
86.3255,0.907631
86.3921,0.907488
86.4587,0.90769
86.5253,0.907126
86.5919,0.907065
86.6585,0.907128
86.7252,0.907237
86.7918,0.907197
86.8584,0.907205
86.925,0.907373
86.9916,0.907349
87.0582,0.907209
87.1248,0.90735
87.1914,0.907196
87.258,0.908124
87.3246,0.907852
87.3912,0.90796
87.4579,0.907908
87.5245,0.907672
87.5911,0.907617
87.6577,0.907765
87.7243,0.907905
87.7909,0.907527
87.8575,0.90777
87.9241,0.907316
87.9907,0.907228
88.0573,0.906305
88.1239,0.906525
88.1906,0.906694
88.2572,0.907116
88.3238,0.90665
88.3904,0.906828
88.457,0.906709
88.5236,0.907123
88.5902,0.906919
88.6568,0.906812
88.7234,0.906683
88.79,0.906788
88.8566,0.906976
88.9233,0.906324
88.9899,0.905861
89.0565,0.905627
89.1231,0.905588
89.1897,0.905612
89.2563,0.905459
89.3229,0.905161
89.3895,0.904977
89.4561,0.90463
89.5227,0.904469
89.5893,0.904165
89.656,0.90411
89.7226,0.903828
89.7892,0.903653
89.8558,0.903901
89.9224,0.903761
89.989,0.903759
90.0556,0.90359
90.1222,0.902981
90.1888,0.903183
90.2554,0.903296
90.322,0.903577
90.3887,0.903709
90.4553,0.903046
90.5219,0.903163
90.5885,0.905102
90.6551,0.904533
90.7217,0.905057
90.7883,0.90508
90.8549,0.905305
90.9215,0.904871
90.9881,0.90512
91.0547,0.904667
91.1214,0.904999
91.188,0.905199
91.2546,0.905295
91.3212,0.905624
91.3878,0.906091
91.4544,0.905994
91.521,0.905137
91.5876,0.904536
91.6542,0.904698
91.7208,0.904883
91.7875,0.904726
91.8541,0.904885
91.9207,0.905077
91.9873,0.905027
92.0539,0.905222
92.1205,0.905324
92.1871,0.905446
92.2537,0.904416
92.3203,0.904016
92.3869,0.904559
92.4535,0.904486
92.5202,0.904768
92.5868,0.90432
92.6534,0.904341
92.72,0.903889
92.7866,0.903913
92.8532,0.904234
92.9198,0.904451
92.9864,0.904478
93.053,0.905899
93.1196,0.906113
93.1862,0.90637
93.2529,0.906809
93.3195,0.907116
93.3861,0.907021
93.4527,0.907481
93.5193,0.907537
93.5859,0.907644
